"USAF","WBAN","STNID","STN_NAME","CTRY","STATE","CALL","LAT","LON","ELEV_M","ELEV_M_SRTM_90m","BEGIN","END","YEARMODA","YEAR","MONTH","DAY","YDAY","TEMP","TEMP_CNT","DEWP","DEWP_CNT","SLP","SLP_CNT","STP","STP_CNT","VISIB","VISIB_CNT","WDSP","WDSP_CNT","MXSPD","GUST","MAX","MAX_FLAG","MIN","MIN_FLAG","PRCP","PRCP_FLAG","SNDP","I_FOG","I_RAIN_DRIZZLE","I_SNOW_ICE","I_HAIL","I_THUNDER","I_TORNADO_FUNNEL","EA","ES","RH"
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-06,"2012","07","06",188,17.9,24,16.7,24,1011.7,24,1005.7,24,NA,0,2.3,24,4.1,NA,20.6,NA,16.1,NA,2,"E",NA,0,0,0,0,0,0,1.9,2.1,90.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-07,"2012","07","07",189,18.2,23,15.7,23,1012.4,23,1006.4,23,NA,0,1.8,23,3.1,NA,22.2,NA,14.9,"*",0,"I",NA,0,0,0,0,0,0,1.8,2.1,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-08,"2012","07","08",190,18.6,24,14.5,24,1008.3,24,1002.3,24,NA,0,2.7,24,5.1,NA,23.6,NA,12.3,NA,5.1,"E",NA,0,0,0,0,0,0,1.7,2.1,81
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-09,"2012","07","09",191,15.3,19,13.9,19,1004.3,19,998.3,19,NA,0,5.9,19,9.3,NA,17.2,NA,13.6,"*",2,"F",NA,0,0,0,0,0,0,1.6,1.7,94.1
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-10,"2012","07","10",192,14.7,24,11.9,24,1008.2,24,1002.1,24,NA,0,5.2,24,8.2,NA,17.5,NA,11.6,"*",1.5,"F",NA,0,0,0,0,0,0,1.4,1.7,82.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-11,"2012","07","11",193,14.7,18,12.4,18,1007.9,18,1001.8,18,NA,0,2.9,18,6.2,NA,18.9,NA,11.3,NA,8.9,"F",NA,0,0,0,0,0,0,1.4,1.7,82.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-12,"2012","07","12",194,13.5,22,11.4,22,1006.6,22,1000.5,22,NA,0,4.2,22,6.2,NA,17.3,NA,10.7,NA,7.1,"F",NA,0,0,0,0,0,0,1.3,1.5,86.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-13,"2012","07","13",195,14.1,19,10.8,19,1004.7,19,998.6,19,NA,0,3.2,19,5.7,NA,18.9,NA,10.5,NA,1,"E",NA,0,0,0,0,0,0,1.3,1.6,81.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-14,"2012","07","14",196,15.2,24,13.1,24,999.3,24,993.3,24,NA,0,2.9,24,5.1,NA,20.3,NA,10.8,"*",17.8,"F",NA,0,0,0,0,0,0,1.5,1.7,88.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-15,"2012","07","15",197,13.2,22,8.9,22,1008.8,22,1002.7,22,NA,0,4,22,6.7,NA,17.2,NA,9.7,"*",0,"I",NA,0,0,0,0,0,0,1.1,1.5,73.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-16,"2012","07","16",198,13.4,23,10.4,23,1014.1,23,1008,23,NA,0,4.4,23,8.2,NA,18.2,NA,9.4,NA,9.4,"F",NA,0,0,0,0,0,0,1.3,1.5,86.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-17,"2012","07","17",199,14.4,23,10.4,23,1013.7,23,1007.6,23,NA,0,4.3,23,7.7,NA,18.9,NA,11.4,"*",0.8,"F",NA,0,0,0,0,0,0,1.3,1.6,81.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-18,"2012","07","18",200,14.5,24,11.6,24,1008.9,24,1002.8,24,NA,0,3.7,24,5.7,NA,18.1,NA,11.4,NA,4.1,"E",NA,0,0,0,0,0,0,1.4,1.7,82.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-19,"2012","07","19",201,14.7,24,13.2,24,1000.1,24,994,24,NA,0,2.8,24,5.1,NA,18.8,NA,12.3,"*",17,"F",NA,0,0,0,0,0,0,1.5,1.7,88.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-20,"2012","07","20",202,14.2,24,10.2,24,1008.8,24,1002.7,24,NA,0,4.3,24,6.7,NA,18.9,NA,11.3,"*",0,"E",NA,0,0,0,0,0,0,1.2,1.6,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-21,"2012","07","21",203,13.9,24,9.6,24,1017.1,24,1010.9,24,NA,0,4,24,5.7,NA,19.5,NA,9.9,NA,0,"E",NA,0,0,0,0,0,0,1.2,1.6,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-22,"2012","07","22",204,14.8,24,9.8,24,1025.4,24,1019.3,24,NA,0,4,24,6.7,NA,20,NA,8.6,NA,0,"I",NA,0,0,0,0,0,0,1.2,1.7,70.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-23,"2012","07","23",205,18.3,24,11.2,24,1024.4,24,1018.3,24,NA,0,5.2,24,8.7,NA,23.4,NA,13.4,NA,0,"I",NA,0,0,0,0,0,0,1.3,2.1,61.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-24,"2012","07","24",206,20.9,24,11.4,24,1021.4,24,1015.4,24,NA,0,2.8,24,5.1,NA,26.6,NA,13.9,NA,0,"I",NA,0,0,0,0,0,0,1.3,2.5,52
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-25,"2012","07","25",207,21.8,24,13.6,24,1016.2,24,1010.2,24,NA,0,1.4,24,3.1,NA,28.9,NA,13,NA,0,"I",NA,0,0,0,0,0,0,1.6,2.6,61.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-26,"2012","07","26",208,19.6,24,12.2,24,1017.7,24,1011.7,24,NA,0,2.2,24,3.1,NA,25.6,NA,14.1,"*",0,"I",NA,0,0,0,0,0,0,1.4,2.3,60.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-27,"2012","07","27",209,19.6,23,13.3,23,1014,23,1008,23,NA,0,2.5,23,5.1,NA,26.3,NA,10.7,NA,0,"I",NA,0,0,0,0,0,0,1.5,2.3,65.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-28,"2012","07","28",210,17.4,24,15.4,24,1006.2,24,1000.2,24,NA,0,3.4,24,6.2,NA,23,NA,11.1,"*",43.2,"F",NA,0,0,0,0,0,0,1.7,2,85
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-29,"2012","07","29",211,13.8,24,12.3,24,1011.4,24,1005.3,24,NA,0,1.2,24,3.1,NA,17.8,NA,9.4,NA,1,"E",NA,0,0,0,0,0,0,1.4,1.6,87.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-30,"2012","07","30",212,13.6,24,11.8,24,1013,24,1006.9,24,NA,0,2.6,24,5.1,NA,17.6,NA,9.7,NA,15,"F",NA,0,0,0,0,0,0,1.4,1.6,87.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-07-31,"2012","07","31",213,14.4,24,9.6,24,1015.4,24,1009.3,24,NA,0,4.3,24,7.2,NA,19.1,NA,10.1,NA,7.9,"E",NA,0,0,0,0,0,0,1.2,1.6,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-01,"2012","08","01",214,17.3,24,12.3,24,1016.3,24,1010.2,24,NA,0,2.7,24,4.6,NA,22,NA,10.9,NA,0,"E",NA,0,0,0,0,0,0,1.4,2,70
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-02,"2012","08","02",215,19.5,24,15.4,24,1011.4,24,1005.4,24,NA,0,3.3,24,5.7,NA,24.6,NA,15.6,"*",1,"E",NA,0,0,0,0,0,0,1.7,2.3,73.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-03,"2012","08","03",216,17.7,23,13.4,23,1014.4,23,1008.3,23,NA,0,3.5,23,5.7,NA,23.2,NA,13.7,NA,0,"I",NA,0,0,0,0,0,0,1.5,2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-04,"2012","08","04",217,15.8,24,13.5,24,1013.6,24,1007.5,24,NA,0,2.3,24,3.6,NA,19.9,NA,12.6,NA,2,"E",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-05,"2012","08","05",218,18.8,21,14.2,21,1011.1,21,1005.1,21,NA,0,2,21,3.1,NA,24.6,NA,13.9,NA,4.1,"E",NA,0,0,0,0,0,0,1.6,2.2,72.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-06,"2012","08","06",219,17.6,24,14.4,24,1006.9,24,1000.9,24,NA,0,4,24,7.7,NA,22.2,NA,14.8,"*",9.9,"E",NA,0,0,0,0,0,0,1.6,2,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-07,"2012","08","07",220,15.3,24,13.1,24,1011.5,24,1005.4,24,NA,0,5,24,8.2,NA,20.6,NA,12.7,"*",10.9,"F",NA,0,0,0,0,0,0,1.5,1.7,88.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-08,"2012","08","08",221,14.9,22,9.4,22,1018.2,22,1012.1,22,NA,0,4.9,22,7.7,NA,20.3,NA,11.4,"*",0,"I",NA,0,0,0,0,0,0,1.2,1.7,70.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-09,"2012","08","09",222,15.3,22,10.1,22,1022.3,22,1016.2,22,NA,0,3.9,22,5.7,NA,21.2,NA,11.2,NA,0,"I",NA,0,0,0,0,0,0,1.2,1.7,70.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-10,"2012","08","10",223,14.8,24,10.4,24,1023.6,24,1017.5,24,NA,0,3.1,24,5.1,NA,20.6,NA,10.4,NA,0,"I",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-11,"2012","08","11",224,15,22,10.1,22,1024.6,22,1018.4,22,NA,0,1.2,22,2.6,NA,21.9,NA,8.1,NA,0.8,"E",NA,0,0,0,0,0,0,1.2,1.7,70.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-12,"2012","08","12",225,16,24,9.9,24,1022.3,24,1016.1,24,NA,0,1.5,24,4.1,NA,21.9,NA,9.1,NA,0,"I",NA,0,0,0,0,0,0,1.2,1.8,66.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-13,"2012","08","13",226,15.4,24,9.4,24,1021,24,1014.9,24,NA,0,3,24,5.1,NA,20.5,NA,8.6,NA,0,"I",NA,0,0,0,0,0,0,1.2,1.7,70.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-14,"2012","08","14",227,14.9,22,10.2,22,1019.8,22,1013.6,22,NA,0,2.2,22,4.6,NA,20.5,NA,10.5,"*",0,"I",NA,0,0,0,0,0,0,1.2,1.7,70.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-15,"2012","08","15",228,16.8,24,11.4,24,1017.8,24,1011.7,24,NA,0,2.5,24,4.6,NA,21.8,NA,9.3,NA,0,"I",NA,0,0,0,0,0,0,1.3,1.9,68.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-16,"2012","08","16",229,15.8,24,14.3,24,1017.4,24,1011.3,24,NA,0,2.3,24,4.1,NA,19,NA,12.5,"*",4.1,"E",NA,0,0,0,0,0,0,1.6,1.8,88.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-17,"2012","08","17",230,17.6,24,13.3,24,1020.9,24,1014.8,24,NA,0,1.7,24,3.1,NA,23.8,NA,10.9,NA,0,"I",NA,0,0,0,0,0,0,1.5,2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-18,"2012","08","18",231,22.8,24,14.6,24,1018.9,24,1012.9,24,NA,0,3.7,24,5.1,NA,28.1,NA,17,NA,0,"I",NA,0,0,0,0,0,0,1.7,2.8,60.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-19,"2012","08","19",232,23.3,24,16.1,24,1016.5,24,1010.6,24,NA,0,2.2,24,4.6,NA,29.4,NA,18.3,NA,0,"I",NA,0,0,0,0,0,0,1.8,2.9,62.1
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-20,"2012","08","20",233,22.3,23,16.7,23,1014.8,23,1008.8,23,NA,0,4.3,23,7.7,NA,28.2,NA,15.8,"*",0,"I",NA,0,0,0,0,0,0,1.9,2.7,70.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-21,"2012","08","21",234,17.6,22,13.8,22,1017.1,22,1011,22,NA,0,2.1,22,3.1,NA,22.5,NA,14.8,NA,0,"I",NA,0,0,0,0,0,0,1.6,2,80
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-22,"2012","08","22",235,16.8,24,13.3,24,1009.9,24,1003.8,24,NA,0,5.2,24,9.3,NA,20.7,NA,13.5,NA,10.4,"F",NA,0,0,0,0,0,0,1.5,1.9,78.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-23,"2012","08","23",236,16.2,23,12.6,23,1011,23,1004.9,23,NA,0,4.5,23,8.2,NA,20.5,NA,12.8,NA,11.9,"E",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-24,"2012","08","24",237,15.4,24,12.3,24,1008.7,24,1002.6,24,NA,0,2,24,3.6,NA,19.2,NA,13,NA,0,"I",NA,0,0,0,0,0,0,1.4,1.7,82.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-25,"2012","08","25",238,15.7,24,14.1,24,1004.5,24,998.4,24,NA,0,2.6,24,6.2,NA,19.7,NA,12.8,NA,7.9,"E",NA,0,0,0,0,0,0,1.6,1.8,88.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-26,"2012","08","26",239,15.8,24,12.9,24,1005,24,998.9,24,NA,0,4.4,24,6.2,NA,19.1,NA,12.1,"*",5.1,"E",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-27,"2012","08","27",240,14.2,23,8.5,23,1017.5,23,1011.4,23,NA,0,3.6,23,5.7,NA,19.3,NA,10.9,NA,0,"I",NA,0,0,0,0,0,0,1.1,1.6,68.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-28,"2012","08","28",241,15.9,13,12.2,13,1015.6,13,1009.5,13,NA,0,3.8,13,5.1,NA,19.5,NA,11.9,NA,0.5,"E",NA,0,0,0,0,0,0,1.4,1.8,77.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-29,"2012","08","29",242,17.5,15,13.1,15,1016.3,15,1010.2,15,NA,0,2.8,15,4.1,NA,21.6,NA,10.8,NA,0,"I",NA,0,0,0,0,0,0,1.5,2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-30,"2012","08","30",243,16.7,23,13.1,23,1014.9,23,1008.9,23,NA,0,1.7,23,3.1,NA,20.4,NA,12.6,"*",0,"E",NA,0,0,0,0,0,0,1.5,1.9,78.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-08-31,"2012","08","31",244,14.8,24,10.3,24,1017.6,24,1011.4,24,NA,0,2.6,24,4.6,NA,19.6,NA,11.7,"*",0,"I",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-01,"2012","09","01",245,13.6,24,8.7,24,1023,24,1016.8,24,NA,0,3.3,24,5.7,NA,16.7,NA,10.4,NA,0,"I",NA,0,0,0,0,0,0,1.1,1.6,68.8
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-02,"2012","09","02",246,16.4,24,12.4,24,1021.9,24,1015.8,24,NA,0,5.1,24,7.7,NA,19.8,NA,11.8,NA,0,"I",NA,0,0,0,0,0,0,1.4,1.9,73.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-03,"2012","09","03",247,16.4,24,12.6,24,1022.7,24,1016.5,24,NA,0,2.4,24,4.6,NA,20.5,NA,13.3,"*",0,"I",NA,0,0,0,0,0,0,1.5,1.9,78.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-04,"2012","09","04",248,16.9,24,13.9,24,1019.1,24,1013,24,NA,0,4.8,24,8.7,NA,21.7,NA,12.7,"*",0,"I",NA,0,0,0,0,0,0,1.6,1.9,84.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-05,"2012","09","05",249,13.6,24,9.2,24,1018.9,24,1012.8,24,NA,0,4.5,24,8.7,NA,17.7,NA,10.5,"*",0,"I",NA,0,0,0,0,0,0,1.2,1.6,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-06,"2012","09","06",250,13.1,24,7.7,24,1021.2,24,1015,24,NA,0,5.2,24,8.7,NA,16.7,NA,8.7,NA,0,"I",NA,0,0,0,0,0,0,1.1,1.5,73.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-07,"2012","09","07",251,14.9,24,11,24,1016.4,24,1010.2,24,NA,0,4.9,24,8.7,NA,18.8,NA,11.8,"*",2,"E",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-08,"2012","09","08",252,14.8,24,10.9,24,1017.5,24,1011.4,24,NA,0,4,24,8.2,NA,20.1,NA,10.4,NA,0,"I",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-09,"2012","09","09",253,15.6,24,13.3,24,1016.7,24,1010.5,24,NA,0,2.8,24,5.1,NA,20,NA,10.5,NA,0,"I",NA,0,0,0,0,0,0,1.5,1.8,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-10,"2012","09","10",254,18.7,24,14.8,24,1010.6,24,1004.5,24,NA,0,4.6,24,7.7,NA,23.1,NA,16.1,NA,0,"I",NA,0,0,0,0,0,0,1.7,2.2,77.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-11,"2012","09","11",255,15.1,24,13.2,24,1007.5,24,1001.5,24,NA,0,4.3,24,8.2,NA,18.5,NA,9.9,"*",6.1,"E",NA,0,0,0,0,0,0,1.5,1.7,88.2
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-12,"2012","09","12",256,11.3,23,8.3,23,1008.5,23,1002.3,23,NA,0,3.2,23,6.2,NA,14.9,NA,8.7,NA,0,"F",NA,0,0,0,0,0,0,1.1,1.3,84.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-13,"2012","09","13",257,11.8,24,7.3,24,1013,24,1006.8,24,NA,0,2.8,24,5.7,NA,16.3,NA,7.5,NA,0,"I",NA,0,0,0,0,0,0,1,1.4,71.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-14,"2012","09","14",258,12.7,24,10.6,24,1002.7,24,996.7,24,NA,0,6.1,24,8.7,NA,15.2,NA,9.8,NA,2,"E",NA,0,0,0,0,0,0,1.3,1.5,86.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-15,"2012","09","15",259,13.3,24,10.6,24,1009.9,24,1003.8,24,NA,0,4.3,24,6.7,NA,15.8,NA,10.4,NA,0.5,"E",NA,0,0,0,0,0,0,1.3,1.5,86.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-16,"2012","09","16",260,15.1,24,11.6,24,1011.5,24,1005.5,24,NA,0,4.5,24,6.7,NA,18.6,NA,12.1,NA,0,"I",NA,0,0,0,0,0,0,1.4,1.7,82.4
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-17,"2012","09","17",261,15.1,24,10.4,24,1009,24,1002.9,24,NA,0,4.9,24,7.2,NA,18.3,NA,11.5,"*",0,"I",NA,0,0,0,0,0,0,1.3,1.7,76.5
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-18,"2012","09","18",262,12.6,23,10.8,23,1006.2,23,1000.1,23,NA,0,4.2,23,6.2,NA,16,NA,9.2,"*",9.9,"F",NA,0,0,0,0,0,0,1.3,1.5,86.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-19,"2012","09","19",263,10,23,6.3,23,1011.1,23,1005,23,NA,0,4.9,23,7.2,NA,13,NA,7.7,"*",0.8,"F",NA,0,0,0,0,0,0,1,1.2,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-20,"2012","09","20",264,11.2,17,8.3,17,1017.3,17,1011.1,17,NA,0,4.3,17,6.7,NA,12.9,NA,8.3,NA,0,"I",NA,0,0,0,0,0,0,1.1,1.3,84.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-21,"2012","09","21",265,11.5,24,9.9,24,1012.3,24,1006.1,24,NA,0,4.7,24,6.2,NA,13.1,NA,10.2,"*",5.6,"F",NA,0,0,0,0,0,0,1.2,1.4,85.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-22,"2012","09","22",266,9.3,24,6.4,24,1010.4,24,1004.2,24,NA,0,4.4,24,7.2,NA,12.7,NA,5.9,"*",0.8,"F",NA,0,0,0,0,0,0,1,1.2,83.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-23,"2012","09","23",267,9.3,24,5.3,24,1015.2,24,1008.9,24,NA,0,2.3,24,4.1,NA,14.5,NA,4.8,NA,0,"I",NA,0,0,0,0,0,0,0.9,1.2,75
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-24,"2012","09","24",268,9.4,24,8,24,1003.5,24,997.4,24,NA,0,5.2,24,9.8,NA,11.5,"*",6,NA,10.9,"E",NA,0,0,0,0,0,0,1.1,1.2,91.7
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-25,"2012","09","25",269,12.1,24,10.8,24,999,24,992.9,24,NA,0,3.1,24,4.1,NA,14.1,NA,9.6,NA,10.4,"F",NA,0,0,0,0,0,0,1.3,1.4,92.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-26,"2012","09","26",270,11.7,24,10.9,24,1000.8,24,994.7,24,NA,0,2.9,24,4.6,NA,12.8,NA,10.1,NA,2,"F",NA,0,0,0,0,0,0,1.3,1.4,92.9
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-27,"2012","09","27",271,11.2,24,10.4,24,1001.7,24,995.6,24,NA,0,3.4,24,5.7,NA,13.5,NA,9.3,"*",2,"E",NA,0,0,0,0,0,0,1.3,1.3,100
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-28,"2012","09","28",272,11.2,24,9.5,24,1010.1,24,1004,24,NA,0,4.1,24,6.7,NA,13.4,NA,8.4,NA,0.3,"E",NA,0,0,0,0,0,0,1.2,1.3,92.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-29,"2012","09","29",273,11.2,24,9.3,24,1009.3,24,1003.2,24,NA,0,4.7,24,6.2,NA,13.1,NA,9.4,"*",1,"F",NA,0,0,0,0,0,0,1.2,1.3,92.3
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-09-30,"2012","09","30",274,12.2,24,8.8,24,1014.8,24,1008.7,24,NA,0,5.9,24,8.2,NA,15,NA,9.3,NA,0,"E",NA,0,0,0,0,0,0,1.1,1.4,78.6
"061260","99999","061260-99999","AARSLEV","DA",NA,NA,55.317,10.433,51,44,20120411,20190115,2012-10-01,"2012","10","01",275,12.1,24,10.6,24,1013.1,24,1006.9,24,NA,0,4.8,24,6.7,NA,13.1,NA,11.1,NA,1,"E",NA,0,0,0,0,0,0,1.3,1.4,92.9
