"Timestamp","Year","Day","boxNumber","species","stage","nEggs","nLiveChicks","nDeadChicks","eggStatus","chickStatus","adultStatus","finalStatus","Comments","observerID"
"2013-05-30",2013,150,15,"GT","NL",0,7,0,NA,"NK, BL",NA,NA,NA,"AMK"
"2013-05-14",2013,134,15,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"AMK"
"2013-04-29",2013,119,15,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-05",2013,156,15,"GT","NL",0,7,0,NA,"FS",NA,NA,NA,"AMK"
"2013-06-11",2013,162,15,"GT","NL",0,7,0,NA,"RF",NA,NA,NA,"AMK"
"2013-04-17",2013,107,15,"GT","RO",0,0,0,NA,NA,"AT",NA,NA,"AMK"
"2013-04-09",2013,99,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-23",2013,143,16,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-05",2013,156,16,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-26",2013,146,16,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-11",2013,162,16,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-17",2013,107,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-07",2013,127,16,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-03",2013,123,16,"GT","N3",0,0,0,NA,NA,"FN",NA,NA,"AMK"
"2013-06-25",2013,176,16,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-14",2013,134,16,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-18",2013,169,16,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-07-02",2013,183,16,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-29",2013,119,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-07-16",2013,197,16,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-17",2013,168,16,"GT","N2",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-26",2013,116,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ, LDG"
"2013-04-22",2013,112,16,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"JL, RSP"
"2013-05-07",2013,127,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-26",2013,146,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-07-16",2013,197,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-03",2013,123,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-17",2013,107,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-22",2013,112,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"JL, RSP"
"2013-06-11",2013,162,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-26",2013,116,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ, LDG"
"2013-07-02",2013,183,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-05",2013,156,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-18",2013,169,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-14",2013,134,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-23",2013,143,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-29",2013,119,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-09",2013,99,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-25",2013,176,17,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-23",2013,143,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-22",2013,112,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"JL, RSP"
"2013-05-26",2013,146,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-18",2013,169,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-14",2013,134,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-29",2013,119,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-05",2013,156,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-09",2013,99,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-26",2013,116,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ, LDG"
"2013-05-07",2013,127,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-11",2013,162,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-07-02",2013,183,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-25",2013,176,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-17",2013,107,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-03",2013,123,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-07-16",2013,197,18,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-07-02",2013,183,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-26",2013,146,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-19",2013,109,19,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-25",2013,176,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-09",2013,99,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-05",2013,156,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-23",2013,143,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-18",2013,169,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-22",2013,112,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"JL, RSP"
"2013-04-29",2013,119,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-03",2013,123,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-26",2013,116,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ, LDG"
"2013-05-14",2013,134,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-17",2013,107,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-07",2013,127,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-17",2013,168,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-11",2013,162,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-04-19",2013,109,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-07-16",2013,197,19,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-03",2013,123,20,"GT","NL",7,0,0,NA,NA,"FN",NA,NA,"AMK"
"2013-05-07",2013,127,20,"GT","NL",9,0,0,"UN, WA",NA,NA,NA,NA,"AMK"
"2013-07-16",2013,197,20,"GT","NE",0,NA,NA,NA,NA,NA,"NE",NA,"AMK"
"2013-06-10",2013,161,20,"GT","NE",0,0,0,NA,NA,NA,"NE","Fledged","ORJ"
"2013-05-14",2013,134,20,"GT","NL",NA,0,0,NA,NA,"FN",NA,NA,"AMK"
"2013-05-23",2013,143,20,"GT","NL",0,9,0,NA,"IP",NA,NA,NA,"AMK"
"2013-04-17",2013,107,20,"GT","N1",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-05-26",2013,146,20,"GT","NL",0,9,0,NA,"IP, YR",NA,NA,"Rings used 9Z15005-013","JL"
"2013-05-26",2013,146,20,"GT","NL",0,9,0,NA,"BL, FS",NA,NA,NA,"AMK"
"2013-05-22",2013,142,20,"GT","NL",0,9,0,NA,"IP","AN, FN, FN",NA,"Adult ringed F - 2k - AX57301","JL, ORT, TBB, HANS"
"2013-06-25",2013,176,20,"GT","NE",0,NA,NA,NA,NA,NA,"NE",NA,"AMK"
"2013-04-26",2013,116,20,"GT","NL",1,0,0,"CO, CV",NA,NA,NA,NA,"ORJ, LDG"
"2013-05-30",2013,150,20,"GT","NL",0,9,0,NA,NA,"FN",NA,"defending female!","AMK"
"2013-06-17",2013,168,20,"GT","NE",0,NA,NA,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,20,"GT","NL",0,9,0,NA,"IP",NA,NA,"Ready to ring. Datalogger added","ORJ"
"2013-04-09",2013,99,20,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"AMK"
"2013-06-18",2013,169,20,"GT","NL",0,NA,NA,NA,NA,NA,"NE",NA,"AMK"
"2013-04-24",2013,114,20,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,20,"GT","NE",0,NA,NA,NA,NA,NA,NA,NA,"ORJ"
"2013-07-02",2013,183,20,"GT","NE",0,NA,NA,NA,NA,NA,NA,NA,"AMK"
"2013-06-05",2013,156,20,"GT","NL",0,9,0,NA,"RF",NA,NA,NA,"AMK"
"2013-04-22",2013,112,20,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"JL, RSP"
"2013-04-29",2013,119,20,"GT","NL",3,0,0,NA,NA,"FN",NA,NA,"AMK"
"2013-04-19",2013,109,20,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-11",2013,162,20,"GT","NL",0,NA,NA,NA,NA,NA,"NE",NA,"AMK"
"2013-04-13",2013,103,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-02",2013,122,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-14",2013,134,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"RSP"
"2013-05-07",2013,127,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-10",2013,161,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-18",2013,138,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"JL"
"2013-04-26",2013,116,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ, LDG"
"2013-04-19",2013,109,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-24",2013,114,21,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-18",2013,138,22,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"JL"
"2013-05-07",2013,127,22,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-13",2013,103,22,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-14",2013,134,22,"NH","N1",0,0,0,NA,NA,NA,NA,"Nuthatch defending nest from woodpecker","RSP"
"2013-04-19",2013,109,22,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-10",2013,161,22,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,22,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,22,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-24",2013,114,22,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-02",2013,122,22,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-13",2013,103,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-07",2013,127,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-02",2013,122,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-14",2013,134,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"RSP"
"2013-06-28",2013,179,23,NA,"NL",0,0,0,"CO, ED",NA,NA,NA,"Eggs scattered in nest","ORJ"
"2013-04-19",2013,109,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-10",2013,161,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-24",2013,114,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-18",2013,138,23,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"JL"
"2013-05-07",2013,127,24,"GT","NL",6,0,0,"CO, UN",NA,NA,NA,NA,"ORJ"
"2013-06-10",2013,161,24,"GT","NE",0,0,0,NA,NA,NA,"NE","Fledged","ORJ"
"2013-04-24",2013,114,24,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-13",2013,103,24,"GT","N2",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,24,"GT","NL",0,6,0,NA,"IP",NA,NA,"Ready to ring. Datalogger added","ORJ"
"2013-05-31",2013,151,24,"GT","NL",0,6,0,NA,"FM, YR","AV",NA,"Rings used - 9Z15084-089","JL, CECILE, SHRUTI"
"2013-05-14",2013,134,24,"GT","NL",6,0,0,NA,NA,"FN",NA,NA,"RSP"
"2013-05-18",2013,138,24,"GT","NL",6,0,0,"UN, WA",NA,"FN",NA,NA,"JL"
"2013-06-28",2013,179,24,"GT","NE",0,0,0,NA,NA,NA,"NE",NA,"ORJ"
"2013-05-02",2013,122,24,"GT","NL",3,0,0,"CO, CV",NA,NA,NA,NA,"ORJ"
"2013-04-19",2013,109,25,NA,"N3",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-07",2013,127,25,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-18",2013,138,25,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"JL"
"2013-04-13",2013,103,25,NA,"RO",0,0,0,NA,NA,NA,NA,"Small amount of moss","ORJ"
"2013-05-14",2013,134,25,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"RSP"
"2013-06-28",2013,179,25,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-24",2013,114,25,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-02",2013,122,25,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-10",2013,161,25,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,25,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-10",2013,161,26,"GT","NL",0,6,0,NA,"RF",NA,NA,"Ready to fledge","ORJ"
"2013-05-02",2013,122,26,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-13",2013,103,26,"GT","RO",0,0,0,NA,NA,"AV",NA,NA,"ORJ"
"2013-05-29",2013,149,26,"GT","NL",0,4,0,NA,"NK, BL","FN",NA,"Very small chicks, probably not yet ready to ring.","ORJ"
"2013-05-07",2013,127,26,"GT","NL",1,0,0,"CO, UN",NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,26,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-31",2013,151,26,"GT","NL",0,8,0,NA,"NK, BL","AN",NA,"2k+ female ringed - AX57304","JL, CECILE, SHRUTI"
"2013-05-14",2013,134,26,"GT","NL",7,0,0,NA,NA,NA,NA,NA,"RSP"
"2013-05-18",2013,138,26,"GT","NL",8,0,0,"UN, WA",NA,NA,NA,NA,"JL"
"2013-06-03",2013,154,26,"GT","NL",0,8,0,NA,"EY, IP",NA,NA,"Logger placed, Ringed - 9Z15170-177","JL"
"2013-04-24",2013,114,26,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-17",2013,168,26,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-19",2013,109,26,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-17",2013,168,27,"BT","NL",0,10,0,NA,"EY, IP",NA,NA,"3 young ringed on visit, Rings - 9Z15298-300 (note ring size)","JL"
"2013-05-18",2013,138,27,"BT","N3",0,0,0,NA,NA,NA,NA,NA,"JL"
"2013-05-02",2013,122,27,"BT","N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,27,"BT","NE",0,0,1,NA,"FM",NA,NA,"Dead chick (medium feathers), no ring.","ORJ"
"2013-05-29",2013,149,27,"BT","NL",10,0,0,NA,NA,"FN",NA,"Angry female(!) on nest. Laying? On chicks?","ORJ"
"2013-04-24",2013,114,27,"BT","N1",0,0,0,NA,NA,NA,NA,"Small amount of moss. Between N0 and N1. Roosting.","ORJ"
"2013-06-23",2013,174,27,"BT","NL",0,6,3,NA,"FM, YR",NA,NA,"3 dead chicks removed - one with ring 9Z15300, Two chicks ringed on visit 
Two chicks not ringed (had problems with feathers, didn't look very healthy)
Two chicks had rings from previous visit.","JL"
"2013-06-10",2013,161,27,"BT","NL",3,7,0,NA,"NK, BL","AV",NA,"Tiny, 3-5 days til ready to ring.","ORJ"
"2013-04-13",2013,103,27,"BT","N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-03",2013,154,27,"BT","NL",10,0,0,"UN, WA",NA,"AV",NA,"Logger placed","JL"
"2013-06-17",2013,168,27,"BT","NL",0,10,0,NA,"IP",NA,NA,NA,"ORJ"
"2013-05-14",2013,134,27,"BT","N1",0,0,0,NA,NA,NA,NA,NA,"RSP"
"2013-04-19",2013,109,27,"BT","N0",0,0,0,NA,NA,NA,NA,"Small amount of moss.","ORJ"
"2013-05-07",2013,127,27,"BT","N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-14",2013,134,28,"GT","NL",8,0,0,"UN, CO",NA,NA,NA,NA,"RSP"
"2013-05-31",2013,151,28,"GT","NL",0,6,0,NA,"FM, YR","MV",NA,"Rings - 9Z15100-105","JL, CECILE, SHRUTI"
"2013-06-17",2013,168,28,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-24",2013,114,28,"GT","N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-18",2013,138,28,"GT","NL",9,0,0,"UN, WA",NA,"FN",NA,NA,"JL"
"2013-04-13",2013,103,28,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-02",2013,122,28,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,28,"GT","NL",0,6,0,NA,"IP",NA,NA,"Ready for ringing! Datalogger added.","ORJ"
"2013-06-10",2013,161,28,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,28,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,29,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-18",2013,138,29,"GT","NL",11,0,0,"UN, WA",NA,"FN",NA,NA,"JL"
"2013-04-19",2013,109,29,"GT","N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,29,"GT","NL",4,7,0,NA,"IP",NA,NA,"Ready for ringing. Datalogger added.","ORJ"
"2013-06-10",2013,161,29,"GT","NL",0,5,0,NA,"RF",NA,NA,"Ready to fledge","ORJ"
"2013-05-31",2013,151,29,"GT","NL",0,10,0,NA,"EY, IP","AN",NA,"Ringed used - 9Z15090-099
1 chick not ringed","JL, CECILE, SHRUTI"
"2013-06-17",2013,168,29,"GT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-13",2013,103,29,"GT","RO",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-14",2013,134,29,"GT","NL",11,0,0,"WA",NA,"FN",NA,"Flushed","RSP"
"2013-05-02",2013,122,29,"GT","NL",2,0,0,"CO, CV",NA,NA,NA,NA,"ORJ"
"2013-05-07",2013,127,29,"GT","NL",8,0,0,"CO, UN",NA,NA,NA,NA,"ORJ"
"2013-04-24",2013,114,29,"GT","N2",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-10",2013,161,30,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-13",2013,103,30,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,30,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-24",2013,114,30,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-14",2013,134,30,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"RSP"
"2013-05-02",2013,122,30,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,30,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-19",2013,109,30,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-18",2013,138,30,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"JL"
"2013-05-07",2013,127,30,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-10",2013,161,31,"BT","NL",0,7,0,NA,"EY, IP",NA,NA,"Rings - 9R41173-78  - One chick not ringed","JL, THOMAS, TRACEY"
"2013-05-02",2013,122,31,"BT","N2",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,31,"BT","NL",NA,0,0,NA,NA,"FN",NA,NA,"ORJ"
"2013-04-19",2013,109,31,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,31,"BT","NE",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-13",2013,103,31,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-14",2013,134,31,"BT","NL",2,0,0,"CV",NA,NA,NA,NA,"RSP"
"2013-05-18",2013,138,31,"BT","NL",6,0,0,"UN, WA",NA,NA,NA,NA,"JL"
"2013-04-24",2013,114,31,"BT","N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-17",2013,168,31,"BT","NL",0,7,0,NA,"FM, YR",NA,NA,"One chick ringed - 9R41195; 6 chicks re-read - 9R41173-78","JL"
"2013-06-10",2013,161,31,"BT","NL",0,7,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-02",2013,153,31,"BT","NL",4,3,0,"HA","NK, BL","FN",NA,"Female 2k 9R41126","JL, THOMAS, KELAN"
"2013-06-17",2013,168,31,"BT","NL",0,7,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-07",2013,127,31,"BT","N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-07",2013,127,32,"GT","NL",10,0,0,"WA, UN",NA,NA,NA,NA,"ORJ"
"2013-05-02",2013,122,32,"GT","NL",10,0,0,"CO, UN",NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,32,"GT","NL",0,0,0,"CO",NA,NA,NA,"Shitloads of fleas in and around nest.","ORJ"
"2013-05-29",2013,149,32,"GT","NL",0,8,0,NA,"IP",NA,NA,NA,"ORJ"
"2013-05-22",2013,142,32,"GT","NL",0,8,0,NA,"IP, YR","AV",NA,"Rings 9Z01219-226","JL, ORT, TBB, HANS"
"2013-07-01",2013,182,32,"GT","NL",NA,0,0,"CO, UN",NA,NA,NA,NA,"JL, IDA"
"2013-04-19",2013,109,32,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-13",2013,103,32,"GT","N3",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-17",2013,168,32,"GT","NL",0,0,0,NA,NA,"FN",NA,"Second Brood","JL, OJ, JULIA"
"2013-04-24",2013,114,32,"GT","NL",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-14",2013,134,32,"GT","NL",NA,0,0,NA,NA,"FN",NA,"Very agressive - hissing","RSP"
"2013-06-10",2013,161,32,"GT","NL",0,NA,NA,NA,NA,"FN",NA,NA,"ORJ"
"2013-05-18",2013,138,32,"GT","NL",1,8,0,"ED","NK, BL",NA,NA,"One egg visible that had not hatched among chicks","JL"
"2013-06-10",2013,161,33,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-13",2013,103,33,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-19",2013,109,33,NA,"RO",0,0,0,NA,NA,NA,NA,"Some moss present.","ORJ"
"2013-05-18",2013,138,33,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JL"
"2013-06-28",2013,179,33,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-02",2013,122,33,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-24",2013,114,33,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-14",2013,134,33,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"RSP"
"2013-05-07",2013,127,33,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-29",2013,149,33,NA,"N4",0,0,0,NA,NA,NA,NA,"Datalogger added","ORJ"
"2013-07-01",2013,182,33,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"JL, IDA"
"2013-05-02",2013,122,34,NA,"N1",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-07",2013,127,34,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-10",2013,161,34,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-06-28",2013,179,34,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-18",2013,138,34,NA,"N2",0,0,0,NA,NA,NA,NA,NA,"JL"
"2013-05-14",2013,134,34,NA,"N4",0,0,0,NA,NA,NA,NA,NA,"RSP"
"2013-05-29",2013,149,34,NA,"N4",0,0,0,NA,NA,NA,NA,"Datalogger added","ORJ"
"2013-04-24",2013,114,34,NA,"N0",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-19",2013,109,34,NA,"RO",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-04-13",2013,103,34,NA,"RO",0,0,0,NA,NA,NA,NA,"Small amount of moss","ORJ"
"2013-04-19",2013,109,35,"BT","N4",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-02",2013,122,35,"BT","NL",5,0,0,"CO, CV",NA,NA,NA,NA,"ORJ"
"2013-05-31",2013,151,35,"BT","NL",0,10,0,NA,"FS, YR","PV",NA,"Rings - 9R41116-125","JL, CECILE, SHRUTI"
"2013-06-10",2013,161,35,"BT","NL",0,0,0,NA,NA,NA,"NE","Fledged??","ORJ"
"2013-04-24",2013,114,35,"BT","NL",0,0,0,NA,NA,NA,NA,NA,"ORJ"
"2013-05-18",2013,138,35,"BT","NL",NA,0,0,NA,NA,"FN",NA,"Female hissing!","JL"
