COUNTRY_NAME,NAME,LATITUDE,LONGITUDE,ELEVATION,YEAR,MONTH,DAY,YDAY,TEMPMIN,TEMPMAX,TEMPMEAN,MXSPD,PRCP
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,6,23,174,15,22.2,19,7.2,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,6,26,177,13.9,26.1,20,6.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,6,27,178,17.2,26.1,20.3,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,6,28,179,13.9,22.2,17.5,1,1.52
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,6,29,180,13.9,22.8,18.9,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,6,30,181,11.1,18.9,15,1,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,1,182,7.8,22.2,16.8,1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,2,183,12.8,23.9,18.3,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,3,184,16.1,25,20.7,7.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,4,185,12.8,21.1,16.9,1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,7,188,8.9,22.8,16.7,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,8,189,13.9,26.1,20.3,4.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,10,191,17.8,30,25.3,7.2,NA
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,11,192,17.2,23.9,20.4,7.2,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,12,193,13.9,21.1,17.1,3.1,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,13,194,15,21.1,17.2,3.1,9.91
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,18,199,12.2,17.2,14.2,13.9,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,19,200,10,18.9,15.3,NA,25.91
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,21,202,12.2,18.9,15,6.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,22,203,12.2,18.9,15.7,6.2,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,23,204,11.1,18.9,14.6,5.1,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,24,205,6.1,17.8,12.2,6.2,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,26,207,15,17.8,16.8,4.1,11.94
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,27,208,15,21.1,16.9,4.1,9.91
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,28,209,11.1,21.1,17.1,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,7,31,212,11.1,22.2,16.7,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,2,214,12.2,20,14.9,NA,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,3,215,10,22.2,17.6,7.2,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,4,216,11.1,25,19.4,3.1,11.68
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,5,217,15,23.9,18.2,3.1,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,6,218,8.9,22.8,15.6,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,7,219,10,26.1,18.8,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,9,221,12.2,22.2,16.7,1,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,10,222,13.9,26.1,19.6,3.1,1.52
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,12,224,12.2,17.8,14.4,7.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,13,225,10,20,15.7,7.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,14,226,15,22.8,18.9,2.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,16,228,16.1,23.9,19.7,3.1,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,17,229,12.2,20,16,7.2,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,18,230,12.8,17.8,14.9,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,19,231,11.1,18.9,16,7.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,20,232,12.8,17.2,14.2,6.2,38.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,21,233,12.2,15,13.9,7.2,10.92
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,22,234,12.8,21.1,16.4,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,23,235,17.2,20,17.6,NA,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,24,236,12.8,20,14.4,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,25,237,7.8,22.2,16.2,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,26,238,11.1,20,15,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,27,239,12.8,18.9,15.3,2.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,28,240,11.1,18.9,14.3,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,29,241,10,17.8,14.3,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,30,242,7.2,17.2,12.5,5.1,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,8,31,243,11.1,17.8,13.6,8.7,9.91
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,1,244,12.2,18.9,14.9,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,2,245,8.9,18.9,14.8,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,3,246,13.9,25,19.2,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,4,247,13.9,26.1,19.6,2.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,5,248,13.9,27.8,21.4,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,6,249,15,27.8,22.1,7.2,NA
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,7,250,16.1,22.2,18.8,2.1,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,8,251,16.1,20,16.4,3.1,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,9,252,10,21.1,15.1,1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,10,253,10,22.8,15.7,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,11,254,13.9,26.1,17.6,5.1,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,13,256,12.2,17.8,14.2,8.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,14,257,7.8,18.9,13.2,7.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,15,258,12.2,13.9,12.9,3.1,10.92
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,16,259,10,17.2,13.6,9.8,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,17,260,12.2,17.8,14.3,9.8,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,18,261,7.8,13.9,10.8,7.2,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,20,263,3.9,17.2,11,4.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,21,264,7.8,15,11.8,6.2,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,22,265,3.9,17.8,11.8,6.2,9.91
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,24,267,3.9,13.9,8.6,5.1,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,25,268,3.9,16.1,10.1,8.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,27,270,6.1,13.9,9.3,5.1,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,28,271,2.2,11.1,5.6,8.2,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,29,272,1.1,12.8,6.2,NA,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,9,30,273,3.9,7.8,6.1,3.1,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,2,275,2.2,12.2,6.2,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,4,277,1.1,7.8,5.4,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,5,278,5,6.1,5.6,NA,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,6,279,0,7.2,4.7,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,7,280,5,7.2,6.7,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,8,281,2.2,7.8,4.6,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,10,283,5,10,7.1,8.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,11,284,1.1,10,5.6,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,13,286,6.1,11.1,8.6,9.8,1.52
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,15,288,7.8,12.8,9.9,6.2,NA
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,18,291,-1.1,3.9,2.1,5.1,11.94
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,19,292,2.2,3.9,2.8,7.2,7.87
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,20,293,3.9,12.8,11.2,11.8,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,21,294,7.8,12.2,10.6,8.2,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,22,295,7.8,12.8,10.6,6.2,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,25,298,7.8,17.2,11.8,7.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,10,31,304,7.2,10,8.2,7.2,2.29
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,1,305,5,10,7.8,7.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,2,306,3.9,10,6.2,8.7,NA
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,3,307,5,7.8,6.4,4.1,2.54
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,4,308,2.8,6.1,5,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,5,309,1.1,3.9,2.8,2.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,6,310,2.8,8.9,6.9,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,7,311,5,8.9,6.9,7.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,8,312,-1.1,6.1,3.1,5.1,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,10,314,3.9,7.8,5.3,6.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,11,315,-1.1,5,2.2,3.1,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,13,317,6.1,8.9,6.9,9.8,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,14,318,2.2,5,3.3,6.2,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,15,319,2.2,3.9,3.6,9.8,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,16,320,0,2.8,1.9,5.1,3.56
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,17,321,-6.1,1.1,-2.2,4.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,18,322,-3.9,-1.1,-2.3,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,19,323,-5,-2.2,-4.4,1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,20,324,-7.2,-3.9,-4.4,2.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,21,325,-6.1,-5,-5.6,4.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,22,326,-6.1,-3.9,-5.3,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,23,327,-7.2,-2.2,-4,2.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,24,328,-3.9,-2.2,-2.9,7.2,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,25,329,-5,-2.2,-3.2,11.8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,26,330,-7.2,-2.8,-4.4,11.8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,27,331,-7.2,-2.8,-5,13.9,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,29,333,-2.2,0,-0.6,9.8,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,11,30,334,-3.9,-1.1,-2.1,11.8,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,1,335,-3.9,-1.1,-2.1,9.8,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,2,336,-1.1,0,-0.3,3.1,10.67
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,3,337,0,2.8,1.8,9.8,3.56
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,4,338,2.2,5,3.9,8.7,7.62
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,5,339,1.1,5,3.5,11.8,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,6,340,2.2,3.9,2.9,11.8,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,7,341,-2.2,1.1,-0.6,5.1,0.25
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,8,342,-3.9,-1.1,-2.5,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,10,344,-3.9,2.2,-0.8,7.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,11,345,-3.9,2.2,-0.3,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,13,347,0,2.8,2.3,8.7,NA
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,15,349,0,2.2,1.1,4.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,16,350,1.1,3.9,3.2,4.1,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,17,351,NA,3.9,0,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,18,352,-1.1,2.2,0.6,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,19,353,0,3.9,2.3,8.2,2.54
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,20,354,3.9,6.1,5.3,8.7,3.3
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,21,355,2.2,6.1,3.1,9.8,6.35
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,22,356,1.1,2.2,1.4,11.8,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,23,357,0,2.2,1.7,13.9,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,24,358,-1.1,1.1,0,5.1,2.54
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,25,359,-2.2,0,-1.1,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1954,12,27,361,-5,-1.1,-2.5,7.2,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,1,1,-6.1,-2.8,-4.7,3.1,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,2,2,-5,-2.8,-4.2,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,3,3,-7.2,-3.9,-5.3,7.2,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,4,4,-7.8,-5,-6.5,5.1,2.54
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,7,7,-17.2,-11.1,-14,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,9,9,-8.9,-6.1,-7.5,2.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,10,10,-8.9,-5,-6.7,6.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,11,11,-7.2,1.1,-2.2,9.8,NA
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,12,12,-2.2,0,-1.1,6.2,3.56
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,13,13,-8.9,-3.9,-6,3.1,NA
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,15,15,-7.2,-2.8,-5.6,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,16,16,-6.1,-2.8,-3.6,9.8,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,18,18,-3.9,-2.2,-2.8,13.9,10.92
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,19,19,-6.1,-2.8,-4.2,11.8,1.52
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,20,20,-6.1,-1.1,-2.9,8.2,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,21,21,-7.2,-2.2,-3.6,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,22,22,-7.2,-3.9,-5.3,3.1,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,23,23,-13.9,-7.8,-11,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,25,25,-6.1,1.1,-1.7,9.8,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,26,26,0,2.2,0.8,5.1,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,28,28,-2.2,0,-0.6,3.1,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,29,29,-2.2,2.2,0,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,30,30,0,2.2,1.9,6.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,1,31,31,-1.1,2.2,0.3,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,2,33,0,5,1.2,4.1,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,3,34,-1.1,2.2,1.1,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,4,35,-1.1,1.1,0.8,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,5,36,0,2.2,1.7,6.2,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,6,37,0,2.2,1.4,7.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,7,38,0,NA,1.1,5.1,NA
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,8,39,-1.1,1.1,0,5.1,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,9,40,-1.1,0,-0.8,7.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,10,41,-2.2,0,-1.4,8.2,5.59
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,11,42,-5,0,-1.8,5.1,7.11
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,13,44,-15,-6.1,-10.4,NA,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,14,45,-12.2,-7.8,-9.4,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,17,48,-12.2,-5,-8.1,NA,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,18,49,-7.8,-2.2,-3.6,5.1,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,20,51,-17.8,-7.8,-11.5,6.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,21,52,-8.9,-7.8,-8.1,7.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,22,53,-12.2,-7.8,-10,7.2,NA
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,25,56,-17.2,-3.9,-11.4,1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,27,58,-8.9,-2.8,-6.2,4.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,2,28,59,-18.9,-7.2,-12.9,NA,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,1,60,-17.8,-1.1,-11.7,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,2,61,-10,1.1,-4.3,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,3,62,-7.8,2.2,-1.9,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,4,63,-2.8,-1.1,-1.9,NA,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,5,64,-5,-2.8,-4.2,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,6,65,-5,0,-3.5,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,7,66,-7.8,-2.2,-5.4,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,8,67,-7.8,-1.1,-3.1,5.1,5.33
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,9,68,-2.8,1.1,-1.5,3.1,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,11,70,-15,-3.9,-9.2,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,13,72,-17.2,-2.8,-9.3,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,15,74,-8.9,2.2,-2.8,8.7,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,16,75,-2.2,2.2,0.6,11.8,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,17,76,-6.1,2.2,-2.9,3.1,1.52
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,18,77,-12.2,-1.1,-4.7,4.1,1.52
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,20,79,-10,0,-6.1,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,22,81,-7.2,3.9,-0.4,8.7,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,23,82,-3.9,-1.1,-2.9,6.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,24,83,-3.9,3.9,0.3,8.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,25,84,1.1,3.9,2.3,3.1,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,27,86,0,5,2.3,8.2,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,29,88,-7.2,-1.1,-3.5,3.1,1.27
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,3,31,90,-2.8,6.1,-0.8,11.8,NA
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,1,91,-10,2.2,-2.9,4.1,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,2,92,-10,2.2,-1.9,7.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,3,93,-2.8,3.9,0.4,5.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,4,94,0,7.2,2.5,NA,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,7,97,1.1,8.9,4.3,6.2,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,8,98,-2.2,6.1,1.9,7.2,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,9,99,-7.8,1.1,-2.2,5.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,10,100,-7.2,0,-2.2,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,11,101,-3.9,2.2,-0.6,3.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,12,102,-5,11.1,2.2,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,13,103,-2.2,6.1,2.5,9.8,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,14,104,-1.1,7.2,4.2,4.1,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,15,105,0,7.2,4,1,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,16,106,-2.2,8.9,3.8,6.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,17,107,-2.2,6.1,1.1,11.8,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,18,108,-5,0,-1,8.2,5.08
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,19,109,-2.2,2.2,0.8,6.2,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,20,110,-2.2,2.8,0.8,3.1,4.06
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,21,111,-1.1,2.8,1.8,8.7,3.05
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,22,112,-1.1,6.1,1.5,8.7,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,23,113,-3.9,6.1,0.3,3.1,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,24,114,-2.2,6.1,2.2,2.1,8.89
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,25,115,-2.2,3.9,2.5,5.1,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,26,116,-2.2,3.9,1.2,8.7,6.1
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,27,117,-1.1,8.9,4.7,8.2,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,28,118,-1.1,15,8.1,3.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,29,119,7.2,15,11.9,4.1,1.52
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,4,30,120,2.2,21.1,12.2,2.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,5,2,122,7.2,16.1,13.3,2.1,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,5,3,123,10,18.9,13.1,6.2,1.02
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,5,4,124,3.9,16.1,11,7.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,5,5,125,8.9,15,11.8,7.2,4.57
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,5,7,127,3.9,12.8,11.1,5.1,2.03
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,5,9,129,0,16.1,9.2,8.2,0
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,5,11,131,6.1,12.8,9.4,7.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,5,12,132,0,12.2,7.2,8.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,5,13,133,5,13.9,10.7,6.2,0.51
LITHUANIA,KAUNAS,54.883,23.833,76.99,1955,5,15,135,10,16.1,13.5,3.1,1.27
